5.31225735358299e-06,3
0.00011592490371216945,31
0.00020939099237809704,15
0.0003788459407354221,16
0.0008390456645605692,46
4.683222160242654e-05,4
0.00026409618218674357,32
2.3077992411578056e-05,2
0.00019335476899667636,25
0.0002522397827344162,24
9.52153058855087e-05,27
0.00010889139180616546,34
0.0005948452670675499,17
0.0012921653614007614,29
0.00030590299787987773,18
0.0002595594949320705,12
0.00015029398634633536,10
7.213431489326257e-05,9
0.00020441808861711567,18
0.00032950309201845013,18
0.00014809882032375412,6
0.0004959623277460685,9
0.0004583416123033266,19
0.000251229514979936,15
4.884888712062767e-05,14
5.6596332700752674e-05,20
0.00034789628390225955,96
0.00010835363882705984,31
7.319109634954686e-05,14
0.0001960585133986105,16
0.00012359236693130417,10
0.0002249350056935725,4
0.00014684974176745885,25
6.625000279843322e-05,10
0.0003022233709382107,11
0.000298025676511267,12
0.00010197752080912887,12
0.00017922121230388443,9
2.8339010489296244e-05,4
0.00014278374051392547,22
1.4762877068775939e-05,1
0.00020188067371437553,19
8.868472984921497e-05,15
0.0,0
0.00013060412002334802,23
1.2079060169769877e-05,2
4.741522047256924e-05,6
4.674329404103959e-05,7
0.00010779106193330058,16
3.2680168462847613e-05,2
0.0001777440138124079,29
6.516096785901555e-05,15
0.0003870680358409842,18
0.0003120781211854885,14
0.00016411813857284812,31
6.143928874108737e-05,29
8.441302644611963e-05,13
8.996572505390823e-05,14
0.0003472758601288352,41
0.00022797759282726013,29
6.809131848457047e-05,3
0.000262933904928014,20
1.2782722758542811e-05,5
0.00014060214311474212,31
1.3176103628736294e-05,8
0.00018113149939507508,12
0.0005030746686999676,53
0.00039667481277000155,45
0.002538310315156245,43
0.0054155291431726045,46
0.0004891602541217548,88
0.00013693006604013205,36
0.005261190318996827,56
0.0003430787916581687,5
0.00011538867427319579,39
0.00020272135239496583,39
0.00011066820842039858,38
0.0002104700718350064,52
0.0004813148224913121,13
2.206522137136822e-05,1
0.00021340235752144486,17
0.000360087715513671,12
7.252547223253078e-05,3
0.0001690125320542378,13
0.0008297472029577711,7
0.0019300122326880473,26
0.0001445427029907625,24
8.625267999877082e-05,21
0.0014448530490659061,16
0.002430772319041191,85
0.00013069033642909122,7
6.097876927894138e-06,8
8.649294928960683e-05,18
0.00012782035722857239,18
0.00017268587372970713,17
5.2415276024088405e-05,2
0.00022944359461349065,39
0.0002284943591480779,38
8.41524241642466e-05,16
1.655415310737398e-05,7
